place_id,place_name,district,province_or_city,latitude,longitude,category,interest_tags,cost_level,estimated_duration,indoor_outdoor,contact,review_count,popularity_level,hidden_gem_score,source,last_updated
inzira_10867262781,Near the airport,Kicukiro,Kigali City,-1.9615479,30.1353608,Nature & Wildlife,"wildlife, nature",Budget,1-3 hours,Outdoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10889796894,Agasozi Indatwa,Kicukiro,Kigali City,-1.9632517,30.1272007,Nature & Wildlife,"wildlife, nature",Budget,1-3 hours,Outdoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_253124794,Place de l'Unit Nationale,Nyarugenge,Kigali City,-1.9440095,30.0618857,Nature & Wildlife,"wildlife, nature",Budget,1-3 hours,Outdoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_260588304,Karisoke Research Centre,Musanze,Northern Province,-1.4736369,29.485414,Nature & Wildlife,"wildlife, nature",Budget,1-3 hours,Outdoor,unknown,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_354871524,Kigali Park,Nyarugenge,Kigali City,-1.9627802,30.0616145,Nature & Wildlife,"wildlife, nature",Budget,1-3 hours,Outdoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_436749613,Ngoma Playground,Huye,Southern Province,-2.6004977,29.7247414,Nature & Wildlife,"wildlife, nature",Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_552169625,Ubworoherane Stadium,Musanze,Northern Province,-1.5036669,29.6367386,Nature & Wildlife,"wildlife, nature",Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_617191748,Juru Park,Kicukiro,Kigali City,-1.9959589,30.0707478,Nature & Wildlife,"wildlife, nature",Budget,1-3 hours,Outdoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_765200556,Camp kigali parking,Nyarugenge,Kigali City,-1.9607452,30.0622891,Nature & Wildlife,"wildlife, nature",Budget,1-3 hours,Outdoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_781719538,Imfura Park,Nyarugenge,Kigali City,-1.9486316,30.0608144,Nature & Wildlife,"wildlife, nature",Budget,1-3 hours,Outdoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_1010160209,Mukura Forest Reserve,Ngororero,Western Province,-1.989277,29.5220905,Nature & Wildlife,"wildlife, nature",Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_1068400540,Umusambi Village,Kicukiro,Kigali City,-1.9856785,30.2102594,Nature & Wildlife,"wildlife, nature",Budget,1-3 hours,Outdoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_1068409927,Kigali Centenary Park,Nyarugenge,Kigali City,-1.9524633,30.0885581,Nature & Wildlife,"wildlife, nature",Budget,1-3 hours,Outdoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_1153206183,Glass Park,Musanze,Northern Province,-1.5139302,29.6130113,Nature & Wildlife,"wildlife, nature",Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_1153209738,casa,Musanze,Northern Province,-1.5311619,29.6036418,Nature & Wildlife,"wildlife, nature",Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_1153209739,casa,Musanze,Northern Province,-1.5296175,29.603344,Nature & Wildlife,"wildlife, nature",Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_1160779362,Gabriella Garden,Gasabo,Kigali City,-1.9424491,30.131704,Nature & Wildlife,"wildlife, nature",Budget,1-3 hours,Outdoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_1467779930,Field near houses,Nyarugenge,Kigali City,-1.98896,30.0360237,Nature & Wildlife,"wildlife, nature",Budget,1-3 hours,Outdoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_1502882919,Open Field,Gatsibo,Eastern Province,-1.7248391,30.3945571,Nature & Wildlife,"wildlife, nature",Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10557007,Echuya Central Proposed National Park,Burera,Northern Province,-1.2928742,29.8247159,Nature & Wildlife,"wildlife, nature",Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_14458649,Nyandungu Urban Wetland Eco Tourism Park,Kicukiro,Kigali City,-1.9581331,30.1483123,Nature & Wildlife,"wildlife, nature",Budget,1-3 hours,Outdoor,unknown,unknown,Medium,5,OpenStreetMap,2026-06-09
inzira_19386204,Burigi Chato National Park,Kirehe,Eastern Province,-2.2970701,31.2393344,Nature & Wildlife,"wildlife, nature",Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_20127015,Akagera National Park,Gatsibo,Eastern Province,-1.6464985,30.6909602,Nature & Wildlife,"wildlife, nature",Budget,1-3 hours,Outdoor,Website: https://visitakagera.org/,unknown,High,7,OpenStreetMap,2026-06-09
inzira_24967745,Lake Birira,Bugesera,Eastern Province,-2.1763901,30.2951602,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_25469586,Lake Cohoha,Bugesera,Eastern Province,-2.4290322,30.0792902,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_25469700,Lake Sake,Ngoma,Eastern Province,-2.2250965,30.3768804,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_25469751,Lake Gashanga,Bugesera,Eastern Province,-2.1464438,30.2359021,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_25469754,Lake Kidogo,Bugesera,Eastern Province,-2.1712282,30.2266468,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_25469801,Lake Mirayi,Bugesera,Eastern Province,-2.2287008,30.2468078,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_25469835,Lake Rumira,Bugesera,Eastern Province,-2.1954256,30.233457,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_25470025,Lake Kilimbi,Bugesera,Eastern Province,-2.2587823,30.2710713,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_25470189,Lake Muhazi,Rwamagana,Eastern Province,-1.8536831,30.3247198,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_25470373,Lake Mpanga,Kirehe,Eastern Province,-2.0487737,30.8075107,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_106464594,Nyarutarama Golf Lake,Gasabo,Kigali City,-1.9383265,30.0966471,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Medium,5,OpenStreetMap,2026-06-09
inzira_125721874,Lake Cyunyu,Nyabihu,Western Province,-1.60518,29.5282988,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_125806100,Lake Karaba,Ngoma,Eastern Province,-2.280415,30.3653669,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_125820697,Lake Nyabugongwe,Ngoma,Eastern Province,-2.3035241,30.4853673,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_127950311,Lake Cyohoha North,Bugesera,Eastern Province,-2.2353113,30.1019582,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_127950318,Lake Kamudeberi,Bugesera,Eastern Province,-2.2310108,30.0242642,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_182568185,Nyabarongo,Nyarugenge,Kigali City,-1.9941865,29.9972725,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_198343325,Lake Nyirakigugu,Nyabihu,Western Province,-1.6198866,29.4854486,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_260590342,Bisoke Crater Lake,Musanze,Northern Province,-1.4609725,29.4867492,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_338929841,Nyabarongo,Nyarugenge,Kigali City,-2.0081042,30.0082431,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_481837782,Nyabarongo,Gakenke,Northern Province,-1.7533102,29.7474442,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_483737758,Nyabarongo River,Nyarugenge,Kigali City,-2.045398,30.0119988,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_487205289,Nyabarongo,Kicukiro,Kigali City,-2.0627781,30.0622821,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_488906817,Akagera River,Kicukiro,Kigali City,-2.0535657,30.1122422,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_492635003,Lake Cyohoha,Bugesera,Eastern Province,-2.2513721,30.1306091,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_765201517,Water and electricy control chamber,Nyarugenge,Kigali City,-1.962399,30.0647187,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_839768241,Ruhwa,Rusizi,Western Province,-2.7406608,29.041109,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_839768261,Ruhwa,Rusizi,Western Province,-2.737625,29.0411963,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_839773061,Ruhwa,Rusizi,Western Province,-2.733955,29.0416804,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_839868851,Ruhwa,Rusizi,Western Province,-2.7278233,29.0426535,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_839879468,Ruhwa,Rusizi,Western Province,-2.7232669,29.0456369,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_839879471,Ruhwa,Rusizi,Western Province,-2.7190595,29.0486964,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_839879472,Ruhwa,Rusizi,Western Province,-2.7143663,29.053016,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_842256269,Ruhwa,Rusizi,Western Province,-2.6867922,29.0501156,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_842256270,Ruhwa,Rusizi,Western Province,-2.6909781,29.0537288,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_842256275,Ruhwa,Rusizi,Western Province,-2.6786581,29.056216,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_842256288,Ruhwa,Rusizi,Western Province,-2.6956359,29.0519333,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_842256289,Ruhwa,Rusizi,Western Province,-2.7094067,29.0560998,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_842256290,Ruhwa,Rusizi,Western Province,-2.7018524,29.0509298,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_842256291,Ruhwa,Rusizi,Western Province,-2.7061728,29.0538201,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_842368355,Ruhwa,Rusizi,Western Province,-2.6734389,29.051077,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_842368376,Ruhwa,Rusizi,Western Province,-2.6305618,29.0536719,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_842368377,Ruhwa,Rusizi,Western Province,-2.6429437,29.057864,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_842368378,Ruhwa,Rusizi,Western Province,-2.6635367,29.0499292,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_842368379,Ruhwa,Rusizi,Western Province,-2.6538247,29.0569133,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_842447882,Ruhwa,Rusizi,Western Province,-2.6224001,29.0526841,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_842458722,Ruhwa,Rusizi,Western Province,-2.6091081,29.0637282,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_842458723,Ruhwa,Rusizi,Western Province,-2.6179888,29.0564386,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_844429958,Rubyiro,Rusizi,Western Province,-2.7189878,29.0320524,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_844652382,Rubyiro,Rusizi,Western Province,-2.7012496,29.0303848,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_844652396,Rubyiro,Rusizi,Western Province,-2.6815322,29.0239107,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_844652399,Rubyiro,Rusizi,Western Province,-2.6901774,29.0280486,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_845165116,Ruhwa,Rusizi,Western Province,-2.5977558,29.0800395,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_845190735,Ruhwa,Rusizi,Western Province,-2.5947318,29.0977748,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_845190753,Ruhwa,Rusizi,Western Province,-2.597502,29.1113299,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_845523122,Ruhwa,Nyaruguru,Southern Province,-2.6306013,29.2194081,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_845530559,Ruhwa,Nyaruguru,Southern Province,-2.6274469,29.2189245,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_845844200,Ruhwa,Nyaruguru,Southern Province,-2.6253874,29.2165005,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_845844201,Ruhwa,Nyaruguru,Southern Province,-2.6228175,29.2133989,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_845865490,Ruhwa,Nyaruguru,Southern Province,-2.6191721,29.2078261,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_845865530,Ruhwa,Nyaruguru,Southern Province,-2.6256694,29.2386989,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_846255338,Ruhwa,Rusizi,Western Province,-2.601872,29.1376493,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_846577192,Ruhwa,Nyaruguru,Southern Province,-2.6266772,29.2319409,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_846710971,Koko,Rusizi,Western Province,-2.6085626,29.1853335,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_846721679,Ruhwa,Rusizi,Western Province,-2.6132992,29.1865421,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_846757997,Ruhwa,Rusizi,Western Province,-2.616613,29.1971749,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_846784702,Ruhwa,Rusizi,Western Province,-2.614286,29.1793147,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_846792876,Ruhwa,Rusizi,Western Province,-2.6078463,29.1302983,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_847292404,Koko,Rusizi,Western Province,-2.6035178,29.1855633,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_847806936,Ruhwa,Nyaruguru,Southern Province,-2.6286152,29.2241689,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_849350017,Ruhwa,Rusizi,Western Province,-2.5955062,29.157849,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_849956022,Ruhwa,Nyaruguru,Southern Province,-2.6234478,29.2444678,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_849956023,Ruhwa,Rusizi,Western Province,-2.6092692,29.1719019,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_849956100,Ruhwa,Rusizi,Western Province,-2.5988859,29.1653182,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_850642742,Koko,Rusizi,Western Province,-2.5976394,29.1850045,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_851923816,Ruhwa,Rusizi,Western Province,-2.5934167,29.1509661,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_851939772,Ruhwa,Rusizi,Western Province,-2.6058602,29.124648,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_852201405,Ruhwa,Rusizi,Western Province,-2.6023911,29.1211186,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_852201406,Ruhwa,Rusizi,Western Province,-2.6004892,29.118874,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_852528930,Koko,Rusizi,Western Province,-2.5929641,29.1821665,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_852549398,Koko,Rusizi,Western Province,-2.5873961,29.1795407,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_852549400,Koko,Rusizi,Western Province,-2.5822822,29.1784974,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_854891295,Ruhwa,Rusizi,Western Province,-2.5955224,29.1443179,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_858663518,Muyanza Site Water Reservoir,Rulindo,Northern Province,-1.7188343,30.0030607,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_873300323,Rubyiro,Rusizi,Western Province,-2.5758713,29.0366662,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_874459435,Rubyiro,Rusizi,Western Province,-2.5711206,29.0385729,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_896279457,Rubyiro,Rusizi,Western Province,-2.6490042,29.0299375,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_896279464,Rubyiro,Rusizi,Western Province,-2.6542932,29.0284296,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_896292868,Rubyiro,Rusizi,Western Province,-2.659702,29.0251899,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_896306494,Rubyiro,Rusizi,Western Province,-2.6773342,29.0241821,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_897301742,Rubyiro,Rusizi,Western Province,-2.6664107,29.0247781,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_897301755,Rubyiro,Rusizi,Western Province,-2.6735082,29.0263775,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_897327060,Rubyiro,Rusizi,Western Province,-2.6461953,29.0327559,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_897327064,Rubyiro,Rusizi,Western Province,-2.6409896,29.0330837,Lakes & Waterways,lake,Budget,1-3 hours,Outdoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
